# t[days] ztfg ztfr ztfi 
0.500 -13.591 -13.746 -13.877 
1.000 -13.489 -13.861 -14.026 
1.500 -13.278 -13.732 -13.884 
2.000 -12.994 -13.501 -13.648 
2.500 -12.710 -13.260 -13.406 
3.000 -12.433 -13.022 -13.187 
3.500 -12.169 -12.794 -12.969 
4.000 -11.926 -12.595 -12.787 
4.500 -11.709 -12.411 -12.627 
5.000 -11.519 -12.257 -12.494 
5.500 -11.328 -12.110 -12.376 
6.000 -11.166 -11.978 -12.270 
6.500 -10.994 -11.873 -12.189 
7.000 -10.852 -11.776 -12.119 
7.500 -10.705 -11.685 -12.056 
8.000 -10.575 -11.605 -11.986 
8.500 -10.443 -11.511 -11.904 
9.000 -10.315 -11.412 -11.817 
9.500 -10.184 -11.299 -11.721 
10.000 -10.051 -11.197 -11.623 
10.500 -9.925 -11.090 -11.532 
11.000 -9.796 -10.990 -11.444 
11.500 -9.677 -10.898 -11.363 
12.000 -9.564 -10.800 -11.277 
12.500 -9.456 -10.718 -11.212 
13.000 -9.342 -10.629 -11.139 
13.500 -9.238 -10.547 -11.064 
14.000 -9.136 -10.456 -10.997 
14.500 -9.019 -10.367 -10.920 
15.000 -8.818 -10.181 -10.748 
