# t[days] ztfg ztfr ztfi 
0.500 -14.872 -15.819 -15.923 
1.000 -13.226 -14.515 -14.963 
1.500 -12.477 -13.746 -14.248 
2.000 -11.756 -13.134 -13.675 
2.500 -11.014 -12.534 -13.153 
3.000 -10.222 -11.947 -12.653 
3.500 -9.414 -11.335 -12.167 
4.000 -8.627 -10.739 -11.706 
4.500 -7.958 -10.184 -11.240 
5.000 -7.290 -9.636 -10.809 
5.500 -6.607 -9.121 -10.380 
6.000 -5.948 -8.612 -9.950 
6.500 -5.342 -8.154 -9.567 
7.000 -4.752 -7.668 -9.169 
7.500 -4.089 -7.232 -8.819 
8.000 -3.448 -6.848 -8.476 
8.500 -3.232 -6.436 -8.141 
9.000 -2.799 -6.048 -7.831 
9.500 -2.078 -5.610 -7.475 
10.000 -1.764 -5.238 -7.214 
10.500 -1.305 -4.809 -6.902 
11.000 -1.057 -4.459 -6.606 
11.500 -0.349 -4.203 -6.322 
12.000 -0.212 -3.948 -6.070 
12.500 1.283 -3.561 -5.747 
13.000 0.457 -3.241 -5.487 
13.500 1.016 -2.959 -5.187 
14.000 3.740 -2.714 -4.856 
14.500 7.955 -2.244 -4.636 
15.000 3.009 -2.038 -4.634 
