# t[days] ztfg ztfr ztfi 
0.500 -13.548 -14.354 -14.915 
1.000 -13.051 -14.075 -14.745 
1.500 -12.724 -13.891 -14.615 
2.000 -12.319 -13.629 -14.399 
2.500 -11.900 -13.344 -14.171 
3.000 -11.522 -13.064 -13.928 
3.500 -11.132 -12.768 -13.700 
4.000 -10.756 -12.480 -13.445 
4.500 -10.413 -12.228 -13.221 
5.000 -10.074 -11.954 -13.001 
5.500 -9.743 -11.706 -12.785 
6.000 -9.434 -11.469 -12.572 
6.500 -9.137 -11.218 -12.384 
7.000 -8.830 -10.985 -12.187 
7.500 -8.617 -10.778 -11.997 
8.000 -8.276 -10.562 -11.827 
8.500 -8.024 -10.352 -11.633 
9.000 -7.761 -10.129 -11.454 
9.500 -7.470 -9.942 -11.296 
10.000 -7.287 -9.761 -11.127 
10.500 -6.981 -9.569 -10.969 
11.000 -6.760 -9.377 -10.821 
11.500 -6.524 -9.181 -10.672 
12.000 -6.263 -9.024 -10.518 
12.500 -6.048 -8.835 -10.384 
13.000 -5.750 -8.633 -10.223 
13.500 -5.571 -8.488 -10.081 
14.000 -5.370 -8.260 -9.941 
14.500 -5.216 -8.107 -9.757 
15.000 -4.872 -7.886 -9.571 
