# t[days] ztfg ztfr ztfi 
0.500 -14.451 -14.442 -13.838 
1.000 -14.749 -15.213 -14.987 
1.500 -14.747 -15.311 -15.215 
2.000 -14.597 -15.211 -15.210 
2.500 -14.408 -15.066 -15.109 
3.000 -14.204 -14.891 -14.980 
3.500 -14.006 -14.714 -14.834 
4.000 -13.823 -14.548 -14.699 
4.500 -13.653 -14.400 -14.570 
5.000 -13.501 -14.260 -14.451 
5.500 -13.354 -14.132 -14.353 
6.000 -13.211 -14.012 -14.246 
6.500 -13.088 -13.900 -14.157 
7.000 -12.964 -13.790 -14.051 
7.500 -12.852 -13.686 -13.966 
8.000 -12.741 -13.590 -13.882 
8.500 -12.634 -13.503 -13.796 
9.000 -12.535 -13.406 -13.716 
9.500 -12.440 -13.323 -13.634 
10.000 -12.342 -13.245 -13.558 
10.500 -12.255 -13.166 -13.492 
11.000 -12.156 -13.087 -13.420 
11.500 -12.073 -13.009 -13.353 
12.000 -11.980 -12.936 -13.289 
12.500 -11.905 -12.873 -13.229 
13.000 -11.810 -12.796 -13.167 
13.500 -11.734 -12.728 -13.105 
14.000 -11.633 -12.664 -13.052 
14.500 -11.536 -12.582 -12.980 
15.000 -11.378 -12.396 -12.791 
