# t[days] ztfg ztfr ztfi 
0.500 -13.924 -14.442 -14.583 
1.000 -13.705 -14.445 -14.733 
1.500 -13.489 -14.269 -14.633 
2.000 -13.230 -14.052 -14.451 
2.500 -12.954 -13.828 -14.252 
3.000 -12.687 -13.587 -14.042 
3.500 -12.444 -13.377 -13.840 
4.000 -12.208 -13.177 -13.656 
4.500 -11.990 -12.994 -13.486 
5.000 -11.787 -12.814 -13.314 
5.500 -11.591 -12.648 -13.178 
6.000 -11.408 -12.492 -13.021 
6.500 -11.240 -12.334 -12.886 
7.000 -11.064 -12.200 -12.758 
7.500 -10.909 -12.056 -12.628 
8.000 -10.744 -11.935 -12.514 
8.500 -10.614 -11.801 -12.395 
9.000 -10.465 -11.682 -12.299 
9.500 -10.307 -11.556 -12.180 
10.000 -10.163 -11.455 -12.085 
10.500 -10.031 -11.345 -11.988 
11.000 -9.884 -11.233 -11.896 
11.500 -9.747 -11.128 -11.794 
12.000 -9.613 -11.016 -11.706 
12.500 -9.493 -10.909 -11.615 
13.000 -9.344 -10.817 -11.527 
13.500 -9.214 -10.702 -11.433 
14.000 -9.077 -10.605 -11.340 
14.500 -8.931 -10.479 -11.239 
15.000 -8.794 -10.355 -11.110 
