# t[days] ztfg ztfr ztfi 
0.500 -12.547 -13.207 -13.684 
1.000 -12.847 -13.572 -14.159 
1.500 -12.993 -13.829 -14.404 
2.000 -12.960 -13.884 -14.484 
2.500 -12.828 -13.851 -14.457 
3.000 -12.662 -13.758 -14.399 
3.500 -12.488 -13.634 -14.297 
4.000 -12.303 -13.514 -14.189 
4.500 -12.105 -13.374 -14.080 
5.000 -11.905 -13.234 -13.961 
5.500 -11.704 -13.077 -13.834 
6.000 -11.501 -12.936 -13.718 
6.500 -11.323 -12.787 -13.592 
7.000 -11.119 -12.660 -13.472 
7.500 -10.931 -12.527 -13.360 
8.000 -10.764 -12.373 -13.235 
8.500 -10.579 -12.249 -13.120 
9.000 -10.405 -12.107 -13.005 
9.500 -10.225 -11.983 -12.902 
10.000 -10.074 -11.851 -12.791 
10.500 -9.918 -11.712 -12.683 
11.000 -9.765 -11.597 -12.570 
11.500 -9.562 -11.467 -12.471 
12.000 -9.412 -11.369 -12.375 
12.500 -9.250 -11.237 -12.281 
13.000 -9.068 -11.112 -12.168 
13.500 -8.934 -10.998 -12.083 
14.000 -8.802 -10.855 -11.969 
14.500 -8.587 -10.700 -11.838 
15.000 -8.347 -10.505 -11.670 
