# t[days] ztfg ztfr ztfi 
0.500 -14.853 -15.937 -16.223 
1.000 -13.252 -14.815 -15.533 
1.500 -12.519 -14.075 -14.917 
2.000 -11.853 -13.440 -14.355 
2.500 -11.135 -12.841 -13.820 
3.000 -10.406 -12.246 -13.324 
3.500 -9.656 -11.706 -12.822 
4.000 -8.927 -11.113 -12.386 
4.500 -8.281 -10.584 -11.927 
5.000 -7.527 -10.070 -11.504 
5.500 -6.961 -9.548 -11.093 
6.000 -6.295 -9.088 -10.689 
6.500 -5.713 -8.647 -10.341 
7.000 -5.243 -8.223 -9.978 
7.500 -4.329 -7.750 -9.620 
8.000 -4.050 -7.388 -9.312 
8.500 -3.619 -7.042 -9.014 
9.000 -3.190 -6.661 -8.713 
9.500 -2.490 -6.307 -8.387 
10.000 -2.161 -5.932 -8.091 
10.500 -1.263 -5.534 -7.771 
11.000 1.378 -5.186 -7.437 
11.500 nan -4.784 -7.181 
12.000 -0.001 -4.487 -7.031 
12.500 1.511 -4.297 -6.728 
13.000 0.633 -4.251 -6.501 
13.500 -0.367 -3.799 -6.232 
14.000 1.308 -3.443 -5.931 
14.500 0.700 -2.798 -5.672 
15.000 5.600 -2.633 -5.374 
