# t[days] ztfg ztfr ztfi 
0.500 -15.472 -16.376 -16.490 
1.000 -13.682 -15.148 -15.853 
1.500 -12.909 -14.386 -15.250 
2.000 -12.231 -13.746 -14.706 
2.500 -11.540 -13.181 -14.190 
3.000 -10.835 -12.588 -13.693 
3.500 -10.082 -12.019 -13.225 
4.000 -9.417 -11.467 -12.769 
4.500 -8.676 -10.946 -12.337 
5.000 -8.107 -10.488 -11.916 
5.500 -7.468 -9.934 -11.505 
6.000 -6.891 -9.491 -11.112 
6.500 -6.350 -9.079 -10.752 
7.000 -5.572 -8.588 -10.380 
7.500 -5.054 -8.235 -10.052 
8.000 -4.686 -7.839 -9.768 
8.500 -4.227 -7.487 -9.482 
9.000 -3.730 -7.005 -9.149 
9.500 -3.742 -6.680 -8.807 
10.000 -2.578 -6.333 -8.531 
10.500 -2.059 -5.886 -8.205 
11.000 -1.758 -5.464 -7.901 
11.500 -1.595 -5.396 -7.662 
12.000 -0.580 -4.985 -7.368 
12.500 2.674 -4.840 -7.151 
13.000 nan -4.522 -6.943 
13.500 -0.394 -4.266 -6.653 
14.000 -0.471 -3.726 -6.276 
14.500 0.583 -2.917 -6.151 
15.000 -0.588 -3.551 -5.878 
