# t[days] ztfg ztfr ztfi 
0.500 -12.946 -13.586 -13.992 
1.000 -12.656 -13.335 -13.692 
1.500 -12.302 -12.994 -13.324 
2.000 -11.957 -12.659 -12.985 
2.500 -11.651 -12.358 -12.690 
3.000 -11.384 -12.114 -12.450 
3.500 -11.139 -11.908 -12.242 
4.000 -10.935 -11.714 -12.066 
4.500 -10.741 -11.552 -11.902 
5.000 -10.545 -11.388 -11.759 
5.500 -10.366 -11.242 -11.626 
6.000 -10.189 -11.105 -11.505 
6.500 -10.031 -10.972 -11.385 
7.000 -9.868 -10.852 -11.268 
7.500 -9.716 -10.727 -11.166 
8.000 -9.559 -10.606 -11.061 
8.500 -9.406 -10.490 -10.956 
9.000 -9.254 -10.377 -10.852 
9.500 -9.108 -10.271 -10.756 
10.000 -8.966 -10.161 -10.657 
10.500 -8.828 -10.044 -10.563 
11.000 -8.680 -9.949 -10.476 
11.500 -8.539 -9.841 -10.393 
12.000 -8.398 -9.741 -10.305 
12.500 -8.267 -9.634 -10.224 
13.000 -8.130 -9.537 -10.138 
13.500 -7.990 -9.429 -10.054 
14.000 -7.860 -9.331 -9.977 
14.500 -7.700 -9.221 -9.879 
15.000 -7.558 -9.102 -9.750 
