# t[days] ztfg ztfr ztfi 
0.500 -14.273 -14.316 -13.859 
1.000 -14.495 -14.975 -14.828 
1.500 -14.468 -15.052 -15.044 
2.000 -14.345 -14.992 -15.056 
2.500 -14.161 -14.856 -14.984 
3.000 -13.979 -14.711 -14.878 
3.500 -13.791 -14.558 -14.770 
4.000 -13.613 -14.409 -14.637 
4.500 -13.441 -14.264 -14.520 
5.000 -13.291 -14.126 -14.407 
5.500 -13.134 -13.993 -14.298 
6.000 -12.988 -13.870 -14.182 
6.500 -12.850 -13.748 -14.076 
7.000 -12.717 -13.628 -13.979 
7.500 -12.589 -13.515 -13.880 
8.000 -12.472 -13.413 -13.792 
8.500 -12.352 -13.315 -13.705 
9.000 -12.242 -13.215 -13.627 
9.500 -12.136 -13.126 -13.549 
10.000 -12.033 -13.039 -13.478 
10.500 -11.940 -12.957 -13.403 
11.000 -11.841 -12.873 -13.337 
11.500 -11.740 -12.799 -13.266 
12.000 -11.653 -12.719 -13.202 
12.500 -11.555 -12.646 -13.130 
13.000 -11.460 -12.566 -13.066 
13.500 -11.374 -12.492 -13.000 
14.000 -11.281 -12.414 -12.929 
14.500 -11.168 -12.323 -12.847 
15.000 -11.006 -12.142 -12.669 
