# t[days] ztfg ztfr ztfi 
0.500 -14.305 -14.152 -13.521 
1.000 -14.884 -15.323 -15.081 
1.500 -14.940 -15.512 -15.443 
2.000 -14.841 -15.487 -15.522 
2.500 -14.692 -15.402 -15.518 
3.000 -14.514 -15.277 -15.444 
3.500 -14.332 -15.146 -15.360 
4.000 -14.164 -15.012 -15.269 
4.500 -13.997 -14.875 -15.165 
5.000 -13.830 -14.739 -15.052 
5.500 -13.676 -14.604 -14.947 
6.000 -13.520 -14.481 -14.845 
6.500 -13.374 -14.355 -14.748 
7.000 -13.243 -14.243 -14.651 
7.500 -13.109 -14.127 -14.555 
8.000 -12.980 -14.020 -14.453 
8.500 -12.856 -13.911 -14.367 
9.000 -12.739 -13.813 -14.279 
9.500 -12.618 -13.706 -14.199 
10.000 -12.515 -13.618 -14.125 
10.500 -12.408 -13.531 -14.053 
11.000 -12.305 -13.444 -13.981 
11.500 -12.208 -13.359 -13.912 
12.000 -12.114 -13.275 -13.845 
12.500 -12.021 -13.199 -13.774 
13.000 -11.923 -13.122 -13.720 
13.500 -11.827 -13.041 -13.641 
14.000 -11.729 -12.962 -13.578 
14.500 -11.611 -12.872 -13.503 
15.000 -11.422 -12.648 -13.288 
