# t[days] ztfg ztfr ztfi 
0.500 -13.599 -13.923 -13.663 
1.000 -13.813 -14.591 -14.798 
1.500 -13.804 -14.604 -14.936 
2.000 -13.644 -14.508 -14.887 
2.500 -13.441 -14.352 -14.791 
3.000 -13.232 -14.189 -14.666 
3.500 -13.019 -14.032 -14.535 
4.000 -12.834 -13.863 -14.405 
4.500 -12.649 -13.708 -14.250 
5.000 -12.442 -13.538 -14.119 
5.500 -12.276 -13.399 -13.979 
6.000 -12.082 -13.242 -13.861 
6.500 -11.925 -13.110 -13.733 
7.000 -11.758 -12.968 -13.604 
7.500 -11.596 -12.835 -13.498 
8.000 -11.440 -12.711 -13.370 
8.500 -11.308 -12.586 -13.267 
9.000 -11.154 -12.452 -13.154 
9.500 -11.008 -12.341 -13.046 
10.000 -10.875 -12.229 -12.953 
10.500 -10.724 -12.117 -12.843 
11.000 -10.595 -12.006 -12.743 
11.500 -10.463 -11.887 -12.655 
12.000 -10.332 -11.784 -12.554 
12.500 -10.182 -11.688 -12.465 
13.000 -10.059 -11.583 -12.370 
13.500 -9.913 -11.467 -12.270 
14.000 -9.807 -11.361 -12.165 
14.500 -9.631 -11.230 -12.062 
15.000 -9.498 -11.088 -11.916 
