# t[days] ztfg ztfr ztfi 
0.500 -13.297 -13.987 -14.420 
1.000 -13.193 -13.965 -14.478 
1.500 -13.050 -13.891 -14.386 
2.000 -12.818 -13.721 -14.220 
2.500 -12.560 -13.524 -14.018 
3.000 -12.291 -13.286 -13.816 
3.500 -12.017 -13.066 -13.608 
4.000 -11.775 -12.854 -13.425 
4.500 -11.529 -12.672 -13.239 
5.000 -11.317 -12.486 -13.085 
5.500 -11.093 -12.304 -12.920 
6.000 -10.894 -12.139 -12.779 
6.500 -10.711 -11.983 -12.628 
7.000 -10.515 -11.822 -12.501 
7.500 -10.337 -11.676 -12.367 
8.000 -10.156 -11.529 -12.245 
8.500 -9.983 -11.407 -12.129 
9.000 -9.814 -11.270 -12.020 
9.500 -9.662 -11.137 -11.900 
10.000 -9.505 -11.006 -11.794 
10.500 -9.344 -10.892 -11.690 
11.000 -9.204 -10.770 -11.596 
11.500 -9.046 -10.656 -11.491 
12.000 -8.911 -10.544 -11.392 
12.500 -8.775 -10.422 -11.304 
13.000 -8.624 -10.315 -11.201 
13.500 -8.475 -10.210 -11.107 
14.000 -8.322 -10.084 -11.014 
14.500 -8.177 -9.958 -10.906 
15.000 -8.018 -9.827 -10.769 
