# t[days] ztfg ztfr ztfi 
0.500 -13.683 -14.779 -15.437 
1.000 -12.116 -13.682 -14.658 
1.500 -11.164 -13.083 -14.234 
2.000 -10.341 -12.498 -13.794 
2.500 -9.554 -11.886 -13.311 
3.000 -8.829 -11.321 -12.864 
3.500 -7.997 -10.820 -12.406 
4.000 -7.356 -10.287 -11.978 
4.500 -6.774 -9.799 -11.598 
5.000 -5.934 -9.299 -11.224 
5.500 -5.606 -8.835 -10.852 
6.000 -4.923 -8.358 -10.523 
6.500 -4.159 -8.135 -10.150 
7.000 -3.711 -7.598 -9.776 
7.500 -3.542 -7.174 -9.447 
8.000 -2.787 -6.854 -9.148 
8.500 -2.223 -6.603 -8.843 
9.000 -2.299 -6.057 -8.585 
9.500 -1.522 -5.780 -8.337 
10.000 0.055 -5.555 -8.031 
10.500 0.314 -5.232 -7.724 
11.000 0.465 -4.736 -7.563 
11.500 1.513 -4.509 -7.197 
12.000 0.994 -4.003 -7.028 
12.500 4.777 -3.868 -6.684 
13.000 -0.159 -3.279 -6.568 
13.500 3.729 -3.897 -6.141 
14.000 nan -2.718 -6.004 
14.500 0.462 -2.820 -5.740 
15.000 nan -2.476 -5.306 
