# t[days] ztfg ztfr ztfi 
0.500 -12.684 -13.216 -13.667 
1.000 -12.986 -13.602 -14.084 
1.500 -13.167 -13.827 -14.287 
2.000 -13.176 -13.880 -14.346 
2.500 -13.123 -13.888 -14.321 
3.000 -13.019 -13.817 -14.273 
3.500 -12.883 -13.722 -14.184 
4.000 -12.746 -13.622 -14.096 
4.500 -12.588 -13.507 -13.977 
5.000 -12.446 -13.385 -13.871 
5.500 -12.287 -13.263 -13.746 
6.000 -12.120 -13.135 -13.667 
6.500 -11.975 -13.013 -13.544 
7.000 -11.806 -12.892 -13.433 
7.500 -11.671 -12.774 -13.341 
8.000 -11.516 -12.667 -13.239 
8.500 -11.373 -12.549 -13.131 
9.000 -11.244 -12.441 -13.037 
9.500 -11.092 -12.333 -12.938 
10.000 -10.960 -12.226 -12.863 
10.500 -10.843 -12.130 -12.769 
11.000 -10.711 -12.024 -12.694 
11.500 -10.594 -11.932 -12.599 
12.000 -10.467 -11.835 -12.529 
12.500 -10.346 -11.740 -12.439 
13.000 -10.232 -11.644 -12.363 
13.500 -10.085 -11.545 -12.286 
14.000 -9.973 -11.451 -12.202 
14.500 -9.824 -11.329 -12.103 
15.000 -9.658 -11.186 -11.979 
