# t[days] ztfg ztfr ztfi 
0.500 -14.656 -15.085 -14.780 
1.000 -14.361 -14.916 -14.710 
1.500 -14.060 -14.589 -14.450 
2.000 -13.745 -14.258 -14.149 
2.500 -13.476 -13.991 -13.892 
3.000 -13.222 -13.764 -13.689 
3.500 -13.011 -13.567 -13.509 
4.000 -12.834 -13.416 -13.360 
4.500 -12.672 -13.270 -13.240 
5.000 -12.515 -13.144 -13.132 
5.500 -12.356 -13.025 -13.028 
6.000 -12.221 -12.913 -12.937 
6.500 -12.082 -12.809 -12.853 
7.000 -11.950 -12.714 -12.768 
7.500 -11.807 -12.615 -12.691 
8.000 -11.681 -12.523 -12.612 
8.500 -11.556 -12.436 -12.538 
9.000 -11.427 -12.341 -12.467 
9.500 -11.293 -12.247 -12.395 
10.000 -11.164 -12.158 -12.323 
10.500 -11.046 -12.073 -12.261 
11.000 -10.915 -11.983 -12.192 
11.500 -10.792 -11.896 -12.120 
12.000 -10.675 -11.801 -12.058 
12.500 -10.536 -11.713 -11.982 
13.000 -10.408 -11.626 -11.914 
13.500 -10.290 -11.527 -11.846 
14.000 -10.162 -11.442 -11.771 
14.500 -10.030 -11.350 -11.693 
15.000 -9.880 -11.242 -11.601 
