# t[days] ztfg ztfr ztfi 
0.500 -13.278 -13.813 -14.203 
1.000 -13.065 -13.752 -14.113 
1.500 -12.737 -13.491 -13.845 
2.000 -12.360 -13.173 -13.534 
2.500 -12.020 -12.880 -13.253 
3.000 -11.670 -12.603 -13.000 
3.500 -11.380 -12.361 -12.767 
4.000 -11.089 -12.119 -12.556 
4.500 -10.832 -11.912 -12.374 
5.000 -10.588 -11.722 -12.215 
5.500 -10.367 -11.542 -12.065 
6.000 -10.135 -11.364 -11.916 
6.500 -9.916 -11.190 -11.768 
7.000 -9.714 -11.029 -11.645 
7.500 -9.500 -10.867 -11.506 
8.000 -9.306 -10.711 -11.373 
8.500 -9.126 -10.565 -11.252 
9.000 -8.928 -10.413 -11.133 
9.500 -8.740 -10.266 -11.015 
10.000 -8.567 -10.129 -10.898 
10.500 -8.394 -9.995 -10.794 
11.000 -8.204 -9.864 -10.692 
11.500 -8.051 -9.746 -10.593 
12.000 -7.904 -9.620 -10.494 
12.500 -7.753 -9.506 -10.411 
13.000 -7.576 -9.382 -10.311 
13.500 -7.426 -9.263 -10.210 
14.000 -7.267 -9.141 -10.123 
14.500 -7.100 -9.017 -10.017 
15.000 -6.893 -8.832 -9.848 
