# t[days] ztfg ztfr ztfi 
0.500 -13.004 -13.557 -13.835 
1.000 -13.126 -13.691 -14.061 
1.500 -13.156 -13.748 -14.114 
2.000 -13.061 -13.675 -14.053 
2.500 -12.928 -13.576 -13.941 
3.000 -12.750 -13.435 -13.803 
3.500 -12.586 -13.292 -13.645 
4.000 -12.419 -13.152 -13.512 
4.500 -12.251 -13.000 -13.377 
5.000 -12.088 -12.852 -13.247 
5.500 -11.946 -12.725 -13.118 
6.000 -11.796 -12.606 -12.993 
6.500 -11.645 -12.480 -12.887 
7.000 -11.525 -12.372 -12.769 
7.500 -11.400 -12.266 -12.679 
8.000 -11.279 -12.166 -12.592 
8.500 -11.163 -12.073 -12.494 
9.000 -11.045 -11.972 -12.401 
9.500 -10.932 -11.884 -12.318 
10.000 -10.835 -11.798 -12.245 
10.500 -10.737 -11.720 -12.175 
11.000 -10.639 -11.633 -12.103 
11.500 -10.543 -11.549 -12.025 
12.000 -10.440 -11.473 -11.960 
12.500 -10.353 -11.399 -11.887 
13.000 -10.256 -11.330 -11.824 
13.500 -10.159 -11.249 -11.762 
14.000 -10.062 -11.169 -11.679 
14.500 -9.962 -11.074 -11.605 
15.000 -9.851 -10.967 -11.484 
