# t[days] ztfg ztfr ztfi 
0.500 -12.523 -12.929 -13.130 
1.000 -12.981 -13.669 -14.172 
1.500 -13.116 -13.921 -14.437 
2.000 -13.068 -13.973 -14.553 
2.500 -12.959 -13.954 -14.548 
3.000 -12.808 -13.883 -14.518 
3.500 -12.642 -13.791 -14.448 
4.000 -12.464 -13.664 -14.344 
4.500 -12.269 -13.540 -14.255 
5.000 -12.093 -13.421 -14.151 
5.500 -11.893 -13.263 -14.031 
6.000 -11.714 -13.149 -13.914 
6.500 -11.503 -12.992 -13.799 
7.000 -11.353 -12.864 -13.694 
7.500 -11.152 -12.734 -13.582 
8.000 -10.967 -12.588 -13.457 
8.500 -10.794 -12.467 -13.340 
9.000 -10.618 -12.321 -13.246 
9.500 -10.465 -12.198 -13.144 
10.000 -10.283 -12.091 -13.038 
10.500 -10.139 -11.960 -12.919 
11.000 -9.990 -11.836 -12.827 
11.500 -9.855 -11.712 -12.726 
12.000 -9.680 -11.590 -12.634 
12.500 -9.524 -11.482 -12.525 
13.000 -9.355 -11.358 -12.430 
13.500 -9.196 -11.228 -12.324 
14.000 -9.019 -11.098 -12.214 
14.500 -8.822 -10.936 -12.089 
15.000 -8.613 -10.732 -11.909 
