# t[days] ztfg ztfr ztfi 
0.500 -13.741 -14.193 -14.331 
1.000 -13.673 -14.366 -14.703 
1.500 -13.557 -14.354 -14.770 
2.000 -13.353 -14.236 -14.696 
2.500 -13.151 -14.087 -14.594 
3.000 -12.908 -13.917 -14.458 
3.500 -12.676 -13.751 -14.320 
4.000 -12.438 -13.563 -14.165 
4.500 -12.224 -13.396 -14.008 
5.000 -12.018 -13.226 -13.866 
5.500 -11.810 -13.051 -13.725 
6.000 -11.602 -12.891 -13.584 
6.500 -11.406 -12.742 -13.443 
7.000 -11.233 -12.589 -13.311 
7.500 -11.042 -12.444 -13.180 
8.000 -10.885 -12.299 -13.059 
8.500 -10.719 -12.164 -12.936 
9.000 -10.539 -12.018 -12.825 
9.500 -10.390 -11.894 -12.705 
10.000 -10.219 -11.759 -12.590 
10.500 -10.072 -11.643 -12.476 
11.000 -9.918 -11.516 -12.388 
11.500 -9.784 -11.401 -12.292 
12.000 -9.629 -11.285 -12.188 
12.500 -9.494 -11.168 -12.093 
13.000 -9.352 -11.053 -11.987 
13.500 -9.227 -10.936 -11.893 
14.000 -9.063 -10.817 -11.801 
14.500 -8.899 -10.699 -11.684 
15.000 -8.752 -10.521 -11.532 
