# t[days] ztfg ztfr ztfi 
0.500 -12.730 -13.343 -13.853 
1.000 -13.027 -13.692 -14.152 
1.500 -13.131 -13.818 -14.243 
2.000 -13.091 -13.800 -14.217 
2.500 -12.968 -13.705 -14.109 
3.000 -12.810 -13.580 -13.982 
3.500 -12.622 -13.428 -13.836 
4.000 -12.438 -13.277 -13.699 
4.500 -12.260 -13.125 -13.559 
5.000 -12.064 -12.979 -13.418 
5.500 -11.893 -12.830 -13.289 
6.000 -11.724 -12.692 -13.161 
6.500 -11.555 -12.557 -13.039 
7.000 -11.382 -12.419 -12.922 
7.500 -11.224 -12.295 -12.811 
8.000 -11.079 -12.174 -12.707 
8.500 -10.928 -12.055 -12.598 
9.000 -10.789 -11.940 -12.495 
9.500 -10.641 -11.832 -12.407 
10.000 -10.515 -11.732 -12.314 
10.500 -10.374 -11.623 -12.233 
11.000 -10.262 -11.530 -12.146 
11.500 -10.137 -11.417 -12.062 
12.000 -9.992 -11.333 -11.984 
12.500 -9.874 -11.238 -11.906 
13.000 -9.746 -11.148 -11.835 
13.500 -9.637 -11.057 -11.755 
14.000 -9.514 -10.966 -11.683 
14.500 -9.375 -10.850 -11.584 
15.000 -9.213 -10.714 -11.467 
