# t[days] ztfg ztfr ztfi 
0.500 -12.237 -12.723 -12.932 
1.000 -12.661 -13.169 -13.560 
1.500 -12.905 -13.468 -13.866 
2.000 -12.975 -13.571 -13.964 
2.500 -12.937 -13.588 -13.994 
3.000 -12.859 -13.551 -13.961 
3.500 -12.753 -13.489 -13.908 
4.000 -12.627 -13.393 -13.828 
4.500 -12.513 -13.310 -13.740 
5.000 -12.381 -13.215 -13.653 
5.500 -12.245 -13.105 -13.562 
6.000 -12.129 -13.007 -13.464 
6.500 -12.001 -12.910 -13.377 
7.000 -11.884 -12.802 -13.279 
7.500 -11.751 -12.716 -13.190 
8.000 -11.640 -12.616 -13.109 
8.500 -11.542 -12.533 -13.012 
9.000 -11.427 -12.447 -12.942 
9.500 -11.330 -12.356 -12.868 
10.000 -11.228 -12.279 -12.794 
10.500 -11.139 -12.205 -12.720 
11.000 -11.029 -12.133 -12.652 
11.500 -10.936 -12.044 -12.577 
12.000 -10.848 -11.966 -12.510 
12.500 -10.750 -11.889 -12.443 
13.000 -10.659 -11.823 -12.381 
13.500 -10.552 -11.742 -12.301 
14.000 -10.438 -11.652 -12.228 
14.500 -10.330 -11.540 -12.124 
15.000 -10.187 -11.399 -11.982 
