# t[days] ztfg ztfr ztfi 
0.500 -12.748 -13.310 -13.610 
1.000 -12.775 -13.320 -13.593 
1.500 -12.586 -13.108 -13.350 
2.000 -12.317 -12.818 -13.060 
2.500 -12.041 -12.548 -12.775 
3.000 -11.780 -12.314 -12.529 
3.500 -11.552 -12.095 -12.324 
4.000 -11.358 -11.913 -12.136 
4.500 -11.190 -11.760 -11.983 
5.000 -11.007 -11.617 -11.846 
5.500 -10.865 -11.482 -11.724 
6.000 -10.717 -11.365 -11.611 
6.500 -10.588 -11.260 -11.514 
7.000 -10.463 -11.154 -11.420 
7.500 -10.347 -11.057 -11.325 
8.000 -10.224 -10.959 -11.250 
8.500 -10.114 -10.865 -11.172 
9.000 -9.998 -10.786 -11.096 
9.500 -9.890 -10.700 -11.019 
10.000 -9.788 -10.611 -10.948 
10.500 -9.683 -10.527 -10.870 
11.000 -9.579 -10.447 -10.801 
11.500 -9.487 -10.370 -10.732 
12.000 -9.388 -10.293 -10.667 
12.500 -9.288 -10.229 -10.612 
13.000 -9.199 -10.160 -10.548 
13.500 -9.105 -10.087 -10.495 
14.000 -9.021 -10.014 -10.432 
14.500 -8.913 -9.936 -10.372 
15.000 -8.801 -9.833 -10.259 
