# t[days] ztfg ztfr ztfi 
0.500 -14.730 -15.582 -15.633 
1.000 -12.982 -14.130 -14.551 
1.500 -12.165 -13.312 -13.804 
2.000 -11.404 -12.663 -13.191 
2.500 -10.619 -12.057 -12.671 
3.000 -9.802 -11.457 -12.190 
3.500 -9.002 -10.849 -11.707 
4.000 -8.236 -10.242 -11.223 
4.500 -7.490 -9.678 -10.757 
5.000 -6.742 -9.113 -10.307 
5.500 -6.094 -8.609 -9.880 
6.000 -5.409 -8.068 -9.445 
6.500 -4.819 -7.598 -9.050 
7.000 -4.154 -7.146 -8.693 
7.500 -3.629 -6.687 -8.308 
8.000 -3.209 -6.321 -7.971 
8.500 -2.673 -5.878 -7.605 
9.000 -2.231 -5.470 -7.273 
9.500 -1.816 -5.195 -6.994 
10.000 -1.132 -4.813 -6.687 
10.500 -1.080 -4.440 -6.377 
11.000 -0.408 -3.958 -6.060 
11.500 -0.188 -3.651 -5.765 
12.000 0.654 -3.291 -5.499 
12.500 1.109 -3.129 -5.213 
13.000 2.012 -2.540 -4.917 
13.500 0.750 -2.461 -4.738 
14.000 2.476 -2.263 -4.443 
14.500 3.638 -1.716 -4.357 
15.000 2.639 -1.592 -3.820 
