# t[days] ztfg ztfr ztfi 
0.500 -13.262 -14.333 -14.968 
1.000 -11.387 -12.826 -13.681 
1.500 -10.456 -11.979 -12.901 
2.000 -9.624 -11.239 -12.243 
2.500 -8.802 -10.609 -11.649 
3.000 -7.961 -9.966 -11.075 
3.500 -7.149 -9.354 -10.575 
4.000 -6.428 -8.749 -10.071 
4.500 -5.695 -8.169 -9.624 
5.000 -4.970 -7.688 -9.185 
5.500 -4.238 -7.183 -8.773 
6.000 -3.560 -6.657 -8.368 
6.500 -3.093 -6.231 -7.995 
7.000 -2.353 -5.766 -7.646 
7.500 -2.049 -5.381 -7.265 
8.000 -1.576 -5.042 -6.972 
8.500 -1.073 -4.644 -6.647 
9.000 -0.495 -4.173 -6.314 
9.500 0.097 -3.829 -5.979 
10.000 0.019 -3.403 -5.709 
10.500 0.521 -3.126 -5.422 
11.000 0.618 -2.980 -5.053 
11.500 2.088 -2.263 -4.887 
12.000 3.916 -2.339 -4.497 
12.500 3.142 -1.799 -4.317 
13.000 2.458 -1.260 -4.127 
13.500 3.403 -1.310 -3.705 
14.000 nan -1.093 -3.460 
14.500 2.640 -1.038 -3.495 
15.000 nan -0.347 -3.184 
