# t[days] ztfg ztfr ztfi 
0.500 -13.700 -14.543 -15.012 
1.000 -13.089 -14.117 -14.754 
1.500 -12.711 -13.850 -14.513 
2.000 -12.272 -13.531 -14.255 
2.500 -11.873 -13.212 -13.976 
3.000 -11.479 -12.899 -13.704 
3.500 -11.124 -12.610 -13.439 
4.000 -10.782 -12.320 -13.190 
4.500 -10.466 -12.083 -12.961 
5.000 -10.145 -11.821 -12.736 
5.500 -9.847 -11.569 -12.524 
6.000 -9.545 -11.331 -12.320 
6.500 -9.286 -11.113 -12.119 
7.000 -8.990 -10.888 -11.938 
7.500 -8.752 -10.670 -11.747 
8.000 -8.479 -10.453 -11.583 
8.500 -8.144 -10.257 -11.398 
9.000 -7.953 -10.061 -11.248 
9.500 -7.655 -9.870 -11.077 
10.000 -7.467 -9.669 -10.908 
10.500 -7.230 -9.504 -10.752 
11.000 -6.923 -9.285 -10.584 
11.500 -6.700 -9.095 -10.449 
12.000 -6.487 -8.948 -10.295 
12.500 -6.253 -8.762 -10.156 
13.000 -6.035 -8.603 -10.000 
13.500 -5.756 -8.423 -9.858 
14.000 -5.585 -8.205 -9.698 
14.500 -5.359 -8.051 -9.563 
15.000 -5.007 -7.879 -9.361 
