# t[days] ztfg ztfr ztfi 
0.500 -13.465 -14.251 -14.685 
1.000 -12.615 -13.590 -14.108 
1.500 -12.005 -13.066 -13.620 
2.000 -11.484 -12.615 -13.199 
2.500 -11.033 -12.228 -12.841 
3.000 -10.618 -11.883 -12.528 
3.500 -10.257 -11.572 -12.245 
4.000 -9.895 -11.275 -11.996 
4.500 -9.565 -11.001 -11.758 
5.000 -9.251 -10.743 -11.531 
5.500 -8.942 -10.502 -11.313 
6.000 -8.629 -10.251 -11.113 
6.500 -8.325 -10.023 -10.914 
7.000 -8.050 -9.792 -10.716 
7.500 -7.746 -9.577 -10.537 
8.000 -7.491 -9.359 -10.357 
8.500 -7.214 -9.137 -10.169 
9.000 -6.951 -8.925 -9.997 
9.500 -6.683 -8.740 -9.819 
10.000 -6.420 -8.543 -9.669 
10.500 -6.189 -8.341 -9.496 
11.000 -5.895 -8.131 -9.346 
11.500 -5.712 -7.967 -9.197 
12.000 -5.433 -7.776 -9.022 
12.500 -5.146 -7.583 -8.882 
13.000 -4.954 -7.397 -8.735 
13.500 -4.722 -7.223 -8.589 
14.000 -4.534 -7.046 -8.434 
14.500 -4.245 -6.863 -8.300 
15.000 -4.045 -6.648 -8.099 
