# t[days] ztfg ztfr ztfi 
0.500 -13.613 -14.077 -14.180 
1.000 -13.155 -13.609 -13.807 
1.500 -12.809 -13.275 -13.492 
2.000 -12.470 -12.968 -13.186 
2.500 -12.204 -12.723 -12.934 
3.000 -11.968 -12.525 -12.716 
3.500 -11.778 -12.353 -12.549 
4.000 -11.603 -12.205 -12.401 
4.500 -11.435 -12.065 -12.266 
5.000 -11.283 -11.942 -12.146 
5.500 -11.141 -11.832 -12.027 
6.000 -10.996 -11.725 -11.930 
6.500 -10.843 -11.619 -11.843 
7.000 -10.710 -11.511 -11.756 
7.500 -10.581 -11.418 -11.662 
8.000 -10.446 -11.324 -11.576 
8.500 -10.309 -11.225 -11.489 
9.000 -10.180 -11.139 -11.411 
9.500 -10.058 -11.039 -11.334 
10.000 -9.917 -10.950 -11.252 
10.500 -9.796 -10.854 -11.184 
11.000 -9.667 -10.764 -11.102 
11.500 -9.542 -10.671 -11.031 
12.000 -9.402 -10.573 -10.964 
12.500 -9.272 -10.488 -10.878 
13.000 -9.149 -10.402 -10.810 
13.500 -9.027 -10.304 -10.731 
14.000 -8.890 -10.224 -10.658 
14.500 -8.755 -10.126 -10.579 
15.000 -8.625 -10.005 -10.476 
