# t[days] ztfg ztfr ztfi 
0.500 -13.951 -13.878 -13.849 
1.000 -14.038 -14.370 -14.462 
1.500 -14.027 -14.510 -14.674 
2.000 -13.925 -14.489 -14.713 
2.500 -13.758 -14.433 -14.675 
3.000 -13.616 -14.344 -14.611 
3.500 -13.459 -14.223 -14.518 
4.000 -13.279 -14.094 -14.425 
4.500 -13.119 -13.978 -14.329 
5.000 -12.946 -13.863 -14.220 
5.500 -12.784 -13.737 -14.103 
6.000 -12.624 -13.608 -13.999 
6.500 -12.463 -13.477 -13.902 
7.000 -12.310 -13.356 -13.789 
7.500 -12.170 -13.240 -13.694 
8.000 -12.029 -13.130 -13.600 
8.500 -11.887 -13.018 -13.503 
9.000 -11.754 -12.911 -13.403 
9.500 -11.627 -12.800 -13.318 
10.000 -11.489 -12.702 -13.244 
10.500 -11.378 -12.620 -13.169 
11.000 -11.265 -12.531 -13.107 
11.500 -11.154 -12.447 -13.044 
12.000 -11.038 -12.357 -12.983 
12.500 -10.930 -12.282 -12.927 
13.000 -10.833 -12.201 -12.860 
13.500 -10.726 -12.115 -12.793 
14.000 -10.608 -12.034 -12.733 
14.500 -10.476 -11.931 -12.650 
15.000 -10.286 -11.742 -12.472 
