# t[days] ztfg ztfr ztfi 
0.500 -13.894 -14.141 -14.058 
1.000 -13.913 -14.587 -14.745 
1.500 -13.851 -14.635 -14.926 
2.000 -13.651 -14.534 -14.931 
2.500 -13.457 -14.413 -14.854 
3.000 -13.244 -14.271 -14.761 
3.500 -13.020 -14.112 -14.638 
4.000 -12.819 -13.956 -14.512 
4.500 -12.613 -13.787 -14.392 
5.000 -12.404 -13.631 -14.254 
5.500 -12.202 -13.476 -14.126 
6.000 -11.996 -13.315 -13.989 
6.500 -11.812 -13.162 -13.859 
7.000 -11.633 -13.013 -13.738 
7.500 -11.476 -12.869 -13.622 
8.000 -11.286 -12.730 -13.505 
8.500 -11.127 -12.597 -13.384 
9.000 -10.967 -12.467 -13.260 
9.500 -10.812 -12.336 -13.159 
10.000 -10.652 -12.211 -13.047 
10.500 -10.498 -12.096 -12.948 
11.000 -10.351 -11.965 -12.836 
11.500 -10.210 -11.857 -12.743 
12.000 -10.067 -11.746 -12.640 
12.500 -9.929 -11.617 -12.552 
13.000 -9.778 -11.508 -12.453 
13.500 -9.657 -11.392 -12.357 
14.000 -9.483 -11.275 -12.251 
14.500 -9.328 -11.147 -12.138 
15.000 -9.157 -10.972 -11.991 
