# t[days] ztfg ztfr ztfi 
0.500 -13.425 -13.940 -14.139 
1.000 -13.450 -14.154 -14.556 
1.500 -13.406 -14.196 -14.653 
2.000 -13.253 -14.125 -14.639 
2.500 -13.050 -14.005 -14.550 
3.000 -12.847 -13.875 -14.443 
3.500 -12.623 -13.713 -14.318 
4.000 -12.426 -13.553 -14.175 
4.500 -12.209 -13.384 -14.040 
5.000 -12.004 -13.226 -13.895 
5.500 -11.797 -13.078 -13.754 
6.000 -11.592 -12.919 -13.616 
6.500 -11.418 -12.767 -13.482 
7.000 -11.214 -12.616 -13.367 
7.500 -11.058 -12.469 -13.233 
8.000 -10.892 -12.333 -13.118 
8.500 -10.708 -12.195 -12.992 
9.000 -10.558 -12.054 -12.879 
9.500 -10.377 -11.932 -12.770 
10.000 -10.240 -11.811 -12.648 
10.500 -10.082 -11.669 -12.558 
11.000 -9.959 -11.559 -12.437 
11.500 -9.797 -11.444 -12.337 
12.000 -9.652 -11.332 -12.242 
12.500 -9.508 -11.221 -12.155 
13.000 -9.352 -11.101 -12.056 
13.500 -9.199 -10.981 -11.961 
14.000 -9.050 -10.865 -11.854 
14.500 -8.909 -10.734 -11.731 
15.000 -8.724 -10.556 -11.592 
