# t[days] ztfg ztfr ztfi 
0.500 -13.991 -14.965 -15.513 
1.000 -12.361 -13.907 -14.805 
1.500 -11.433 -13.291 -14.377 
2.000 -10.690 -12.655 -13.923 
2.500 -9.900 -12.084 -13.423 
3.000 -9.152 -11.484 -13.003 
3.500 -8.387 -10.968 -12.536 
4.000 -7.655 -10.427 -12.105 
4.500 -7.028 -9.967 -11.738 
5.000 -6.462 -9.498 -11.327 
5.500 -5.966 -9.023 -10.959 
6.000 -5.223 -8.540 -10.623 
6.500 -4.608 -8.204 -10.204 
7.000 -4.166 -7.705 -9.887 
7.500 -3.918 -7.220 -9.571 
8.000 -3.061 -7.038 -9.246 
8.500 -2.934 -6.554 -8.982 
9.000 -3.004 -6.275 -8.640 
9.500 -1.537 -6.013 -8.389 
10.000 -0.506 -5.798 -8.168 
10.500 -0.309 -5.270 -7.846 
11.000 1.000 -4.924 -7.586 
11.500 1.420 -4.454 -7.320 
12.000 -0.364 -4.264 -7.125 
12.500 nan -3.856 -6.776 
13.000 0.183 -3.935 -6.715 
13.500 nan -3.445 -6.196 
14.000 5.352 -3.317 -6.151 
14.500 0.413 -3.017 -5.637 
15.000 4.785 -2.564 -5.485 
