# t[days] ztfg ztfr ztfi 
0.500 -14.170 -14.083 -13.448 
1.000 -14.757 -15.261 -15.020 
1.500 -14.820 -15.414 -15.340 
2.000 -14.710 -15.363 -15.364 
2.500 -14.544 -15.229 -15.290 
3.000 -14.358 -15.075 -15.177 
3.500 -14.164 -14.912 -15.052 
4.000 -13.985 -14.754 -14.921 
4.500 -13.821 -14.609 -14.793 
5.000 -13.669 -14.463 -14.681 
5.500 -13.519 -14.338 -14.571 
6.000 -13.391 -14.212 -14.469 
6.500 -13.260 -14.092 -14.372 
7.000 -13.138 -13.991 -14.287 
7.500 -13.021 -13.887 -14.187 
8.000 -12.906 -13.791 -14.101 
8.500 -12.809 -13.694 -14.021 
9.000 -12.702 -13.611 -13.944 
9.500 -12.610 -13.527 -13.859 
10.000 -12.516 -13.435 -13.787 
10.500 -12.429 -13.359 -13.715 
11.000 -12.337 -13.282 -13.642 
11.500 -12.242 -13.212 -13.577 
12.000 -12.151 -13.139 -13.514 
12.500 -12.075 -13.069 -13.449 
13.000 -11.988 -12.998 -13.389 
13.500 -11.903 -12.930 -13.328 
14.000 -11.823 -12.849 -13.262 
14.500 -11.706 -12.775 -13.191 
15.000 -11.549 -12.582 -12.989 
