# t[days] ztfg ztfr ztfi 
0.500 -13.353 -13.823 -13.770 
1.000 -13.431 -13.820 -13.866 
1.500 -13.405 -13.755 -13.871 
2.000 -13.274 -13.658 -13.807 
2.500 -13.109 -13.532 -13.707 
3.000 -12.944 -13.389 -13.568 
3.500 -12.780 -13.254 -13.451 
4.000 -12.620 -13.110 -13.319 
4.500 -12.474 -12.995 -13.198 
5.000 -12.341 -12.871 -13.073 
5.500 -12.215 -12.773 -12.975 
6.000 -12.089 -12.674 -12.875 
6.500 -11.986 -12.572 -12.791 
7.000 -11.874 -12.491 -12.698 
7.500 -11.771 -12.411 -12.631 
8.000 -11.685 -12.339 -12.549 
8.500 -11.596 -12.257 -12.482 
9.000 -11.507 -12.188 -12.413 
9.500 -11.417 -12.117 -12.348 
10.000 -11.324 -12.052 -12.286 
10.500 -11.244 -11.995 -12.226 
11.000 -11.163 -11.935 -12.169 
11.500 -11.084 -11.870 -12.127 
12.000 -11.011 -11.814 -12.064 
12.500 -10.924 -11.755 -12.017 
13.000 -10.848 -11.695 -11.963 
13.500 -10.757 -11.631 -11.908 
14.000 -10.678 -11.570 -11.846 
14.500 -10.590 -11.480 -11.762 
15.000 -10.477 -11.389 -11.668 
