# t[days] ztfg ztfr ztfi 
0.500 -12.744 -12.939 -12.712 
1.000 -13.314 -13.913 -14.092 
1.500 -13.486 -14.087 -14.382 
2.000 -13.486 -14.115 -14.447 
2.500 -13.416 -14.081 -14.447 
3.000 -13.326 -14.036 -14.412 
3.500 -13.199 -13.942 -14.340 
4.000 -13.071 -13.854 -14.266 
4.500 -12.940 -13.746 -14.177 
5.000 -12.812 -13.646 -14.094 
5.500 -12.670 -13.547 -13.995 
6.000 -12.553 -13.447 -13.915 
6.500 -12.419 -13.340 -13.815 
7.000 -12.287 -13.230 -13.720 
7.500 -12.171 -13.134 -13.632 
8.000 -12.054 -13.040 -13.539 
8.500 -11.935 -12.944 -13.444 
9.000 -11.822 -12.844 -13.365 
9.500 -11.722 -12.763 -13.282 
10.000 -11.607 -12.671 -13.203 
10.500 -11.505 -12.593 -13.128 
11.000 -11.403 -12.502 -13.047 
11.500 -11.312 -12.412 -12.977 
12.000 -11.204 -12.336 -12.894 
12.500 -11.115 -12.257 -12.833 
13.000 -11.014 -12.169 -12.758 
13.500 -10.904 -12.086 -12.676 
14.000 -10.804 -11.996 -12.603 
14.500 -10.675 -11.877 -12.494 
15.000 -10.538 -11.739 -12.364 
