# t[days] ztfg ztfr ztfi 
0.500 -14.745 -15.095 -14.775 
1.000 -14.482 -15.078 -14.909 
1.500 -14.192 -14.847 -14.797 
2.000 -13.886 -14.572 -14.590 
2.500 -13.617 -14.324 -14.384 
3.000 -13.362 -14.098 -14.199 
3.500 -13.145 -13.901 -14.029 
4.000 -12.965 -13.742 -13.884 
4.500 -12.794 -13.582 -13.758 
5.000 -12.629 -13.441 -13.627 
5.500 -12.469 -13.309 -13.511 
6.000 -12.328 -13.181 -13.400 
6.500 -12.184 -13.064 -13.297 
7.000 -12.045 -12.952 -13.191 
7.500 -11.901 -12.840 -13.099 
8.000 -11.775 -12.739 -13.002 
8.500 -11.642 -12.641 -12.918 
9.000 -11.514 -12.538 -12.828 
9.500 -11.377 -12.438 -12.749 
10.000 -11.246 -12.343 -12.668 
10.500 -11.126 -12.252 -12.587 
11.000 -10.994 -12.153 -12.507 
11.500 -10.868 -12.062 -12.429 
12.000 -10.747 -11.968 -12.357 
12.500 -10.613 -11.875 -12.279 
13.000 -10.488 -11.786 -12.206 
13.500 -10.363 -11.682 -12.133 
14.000 -10.236 -11.594 -12.056 
14.500 -10.105 -11.502 -11.977 
15.000 -9.942 -11.365 -11.850 
