# t[days] ztfg ztfr ztfi 
0.500 -14.293 -15.391 -15.865 
1.000 -12.701 -14.201 -14.952 
1.500 -11.950 -13.537 -14.340 
2.000 -11.246 -12.908 -13.788 
2.500 -10.530 -12.322 -13.292 
3.000 -9.765 -11.725 -12.779 
3.500 -8.980 -11.167 -12.330 
4.000 -8.331 -10.567 -11.853 
4.500 -7.501 -10.045 -11.443 
5.000 -7.063 -9.616 -11.036 
5.500 -6.353 -9.095 -10.576 
6.000 -5.798 -8.628 -10.245 
6.500 -5.199 -8.185 -9.849 
7.000 -4.506 -7.730 -9.519 
7.500 -4.056 -7.415 -9.200 
8.000 -3.318 -7.007 -8.856 
8.500 -2.741 -6.496 -8.608 
9.000 -2.311 -6.290 -8.267 
9.500 -2.370 -5.901 -7.953 
10.000 -0.231 -5.576 -7.646 
10.500 -1.230 -5.114 -7.314 
11.000 -0.498 -4.801 -7.028 
11.500 -0.701 -4.640 -6.836 
12.000 1.731 -4.239 -6.602 
12.500 4.284 -3.797 -6.351 
13.000 2.252 -3.572 -6.171 
13.500 nan -3.306 -5.935 
14.000 5.211 -3.249 -5.422 
14.500 nan -2.776 -5.395 
15.000 1.948 -2.792 -5.026 
