# t[days] ztfg ztfr ztfi 
0.500 -13.465 -14.299 -14.917 
1.000 -12.964 -14.002 -14.705 
1.500 -12.599 -13.794 -14.515 
2.000 -12.192 -13.503 -14.277 
2.500 -11.764 -13.192 -14.026 
3.000 -11.336 -12.890 -13.753 
3.500 -10.953 -12.601 -13.499 
4.000 -10.599 -12.312 -13.257 
4.500 -10.238 -12.028 -13.012 
5.000 -9.902 -11.766 -12.784 
5.500 -9.582 -11.499 -12.569 
6.000 -9.251 -11.254 -12.351 
6.500 -8.962 -11.027 -12.154 
7.000 -8.639 -10.779 -11.964 
7.500 -8.375 -10.564 -11.772 
8.000 -8.092 -10.335 -11.587 
8.500 -7.817 -10.151 -11.410 
9.000 -7.552 -9.923 -11.237 
9.500 -7.299 -9.728 -11.077 
10.000 -6.995 -9.529 -10.897 
10.500 -6.757 -9.332 -10.752 
11.000 -6.541 -9.127 -10.587 
11.500 -6.265 -8.968 -10.440 
12.000 -6.016 -8.772 -10.292 
12.500 -5.780 -8.622 -10.140 
13.000 -5.562 -8.424 -9.989 
13.500 -5.343 -8.229 -9.853 
14.000 -5.112 -8.079 -9.706 
14.500 -4.844 -7.903 -9.525 
15.000 -4.625 -7.661 -9.363 
