# t[days] ztfg ztfr ztfi 
0.500 -12.832 -14.023 -14.771 
1.000 -10.978 -12.577 -13.487 
1.500 -10.020 -11.808 -12.754 
2.000 -9.189 -11.102 -12.129 
2.500 -8.355 -10.471 -11.556 
3.000 -7.520 -9.836 -10.992 
3.500 -6.751 -9.212 -10.500 
4.000 -5.980 -8.644 -10.007 
4.500 -5.301 -8.079 -9.559 
5.000 -4.541 -7.568 -9.127 
5.500 -3.820 -7.044 -8.693 
6.000 -3.473 -6.509 -8.313 
6.500 -2.571 -6.107 -7.926 
7.000 -2.188 -5.625 -7.552 
7.500 -1.614 -5.232 -7.200 
8.000 -1.390 -4.906 -6.916 
8.500 -0.665 -4.546 -6.549 
9.000 -0.105 -4.085 -6.263 
9.500 0.299 -3.644 -5.893 
10.000 0.670 -3.435 -5.615 
10.500 2.078 -2.980 -5.327 
11.000 1.185 -2.769 -4.985 
11.500 1.975 -2.244 -4.786 
12.000 4.985 -2.251 -4.358 
12.500 2.977 -1.587 -4.210 
13.000 5.879 -1.159 -4.005 
13.500 3.935 -1.221 -3.681 
14.000 nan -1.041 -3.331 
14.500 nan -0.797 -3.320 
15.000 nan -0.290 -3.048 
