# t[days] ztfg ztfr ztfi 
0.500 -12.912 -13.678 -14.282 
1.000 -12.988 -13.770 -14.324 
1.500 -12.875 -13.736 -14.252 
2.000 -12.669 -13.584 -14.094 
2.500 -12.426 -13.389 -13.900 
3.000 -12.159 -13.160 -13.704 
3.500 -11.901 -12.955 -13.503 
4.000 -11.657 -12.749 -13.324 
4.500 -11.410 -12.574 -13.147 
5.000 -11.217 -12.392 -12.996 
5.500 -10.988 -12.225 -12.840 
6.000 -10.806 -12.064 -12.692 
6.500 -10.619 -11.906 -12.553 
7.000 -10.429 -11.750 -12.426 
7.500 -10.255 -11.611 -12.302 
8.000 -10.075 -11.462 -12.177 
8.500 -9.894 -11.340 -12.060 
9.000 -9.735 -11.215 -11.951 
9.500 -9.585 -11.081 -11.844 
10.000 -9.417 -10.951 -11.736 
10.500 -9.266 -10.843 -11.631 
11.000 -9.107 -10.718 -11.537 
11.500 -8.973 -10.606 -11.432 
12.000 -8.817 -10.496 -11.347 
12.500 -8.677 -10.382 -11.251 
13.000 -8.531 -10.273 -11.150 
13.500 -8.377 -10.160 -11.057 
14.000 -8.237 -10.045 -10.954 
14.500 -8.083 -9.910 -10.850 
15.000 -7.919 -9.774 -10.717 
