# t[days] ztfg ztfr ztfi 
0.500 -13.926 -14.272 -13.935 
1.000 -14.073 -14.835 -14.952 
1.500 -14.000 -14.836 -15.091 
2.000 -13.816 -14.709 -15.050 
2.500 -13.603 -14.542 -14.936 
3.000 -13.377 -14.374 -14.820 
3.500 -13.180 -14.201 -14.679 
4.000 -12.976 -14.020 -14.529 
4.500 -12.779 -13.854 -14.385 
5.000 -12.575 -13.698 -14.264 
5.500 -12.388 -13.535 -14.109 
6.000 -12.205 -13.389 -13.978 
6.500 -12.039 -13.237 -13.841 
7.000 -11.880 -13.086 -13.722 
7.500 -11.714 -12.960 -13.604 
8.000 -11.541 -12.826 -13.477 
8.500 -11.400 -12.692 -13.356 
9.000 -11.260 -12.569 -13.253 
9.500 -11.122 -12.443 -13.147 
10.000 -10.963 -12.334 -13.035 
10.500 -10.817 -12.203 -12.934 
11.000 -10.697 -12.102 -12.830 
11.500 -10.551 -11.983 -12.734 
12.000 -10.411 -11.880 -12.642 
12.500 -10.294 -11.771 -12.549 
13.000 -10.156 -11.669 -12.459 
13.500 -10.009 -11.565 -12.361 
14.000 -9.865 -11.444 -12.266 
14.500 -9.720 -11.331 -12.146 
15.000 -9.586 -11.176 -12.018 
