# t[days] ztfg ztfr ztfi 
0.500 -14.334 -15.019 -15.016 
1.000 -13.845 -14.804 -15.043 
1.500 -13.531 -14.500 -14.799 
2.000 -13.179 -14.184 -14.542 
2.500 -12.848 -13.896 -14.280 
3.000 -12.557 -13.634 -14.076 
3.500 -12.267 -13.422 -13.842 
4.000 -12.003 -13.196 -13.658 
4.500 -11.758 -12.997 -13.485 
5.000 -11.503 -12.794 -13.303 
5.500 -11.256 -12.603 -13.140 
6.000 -11.003 -12.432 -12.983 
6.500 -10.750 -12.238 -12.820 
7.000 -10.505 -12.043 -12.655 
7.500 -10.257 -11.859 -12.508 
8.000 -10.002 -11.672 -12.355 
8.500 -9.740 -11.472 -12.198 
9.000 -9.518 -11.294 -12.051 
9.500 -9.276 -11.115 -11.901 
10.000 -9.007 -10.929 -11.746 
10.500 -8.773 -10.748 -11.613 
11.000 -8.525 -10.576 -11.461 
11.500 -8.290 -10.403 -11.308 
12.000 -8.089 -10.218 -11.177 
12.500 -7.817 -10.028 -11.010 
13.000 -7.628 -9.860 -10.877 
13.500 -7.404 -9.683 -10.742 
14.000 -7.191 -9.527 -10.587 
14.500 -6.939 -9.339 -10.430 
15.000 -6.742 -9.116 -10.267 
