# t[days] ztfg ztfr ztfi 
0.500 -15.184 -15.703 -15.522 
1.000 -14.576 -15.621 -15.844 
1.500 -14.158 -15.299 -15.671 
2.000 -13.769 -14.959 -15.429 
2.500 -13.412 -14.635 -15.165 
3.000 -13.085 -14.325 -14.913 
3.500 -12.780 -14.057 -14.669 
4.000 -12.485 -13.796 -14.435 
4.500 -12.217 -13.550 -14.221 
5.000 -11.953 -13.326 -14.017 
5.500 -11.689 -13.111 -13.827 
6.000 -11.436 -12.892 -13.632 
6.500 -11.166 -12.691 -13.457 
7.000 -10.921 -12.491 -13.284 
7.500 -10.668 -12.284 -13.113 
8.000 -10.409 -12.089 -12.944 
8.500 -10.157 -11.903 -12.776 
9.000 -9.913 -11.697 -12.611 
9.500 -9.649 -11.506 -12.441 
10.000 -9.422 -11.305 -12.289 
10.500 -9.172 -11.125 -12.140 
11.000 -8.935 -10.948 -11.983 
11.500 -8.702 -10.760 -11.848 
12.000 -8.456 -10.588 -11.711 
12.500 -8.215 -10.416 -11.570 
13.000 -8.007 -10.253 -11.432 
13.500 -7.774 -10.075 -11.284 
14.000 -7.612 -9.932 -11.152 
14.500 -7.338 -9.732 -11.013 
15.000 -7.068 -9.519 -10.826 
