# t[days] ztfg ztfr ztfi 
0.500 -13.430 -14.552 -15.316 
1.000 -11.644 -13.316 -14.324 
1.500 -10.661 -12.597 -13.724 
2.000 -9.742 -11.935 -13.178 
2.500 -8.986 -11.305 -12.627 
3.000 -8.248 -10.725 -12.116 
3.500 -7.406 -10.172 -11.633 
4.000 -6.645 -9.620 -11.170 
4.500 -6.064 -9.062 -10.741 
5.000 -5.426 -8.596 -10.304 
5.500 -4.787 -8.091 -9.925 
6.000 -4.059 -7.742 -9.551 
6.500 -3.759 -7.302 -9.186 
7.000 -3.158 -6.781 -8.848 
7.500 -2.682 -6.325 -8.484 
8.000 -2.178 -6.079 -8.159 
8.500 -1.579 -5.603 -7.820 
9.000 -1.138 -5.374 -7.521 
9.500 -0.458 -4.967 -7.267 
10.000 -0.261 -4.685 -6.910 
10.500 -0.404 -4.229 -6.756 
11.000 0.842 -3.947 -6.458 
11.500 2.114 -3.503 -6.167 
12.000 nan -3.432 -5.910 
12.500 0.351 -2.722 -5.698 
13.000 2.275 -2.705 -5.394 
13.500 nan -2.484 -5.156 
14.000 4.467 -1.451 -4.944 
14.500 2.337 -2.041 -4.684 
15.000 1.611 -1.575 -4.295 
