# t[days] ztfg ztfr ztfi 
0.500 -12.805 -13.558 -14.138 
1.000 -12.945 -13.765 -14.319 
1.500 -12.968 -13.821 -14.365 
2.000 -12.845 -13.752 -14.310 
2.500 -12.640 -13.621 -14.183 
3.000 -12.422 -13.464 -14.038 
3.500 -12.188 -13.294 -13.889 
4.000 -11.965 -13.116 -13.738 
4.500 -11.758 -12.952 -13.584 
5.000 -11.542 -12.767 -13.441 
5.500 -11.347 -12.622 -13.293 
6.000 -11.131 -12.460 -13.152 
6.500 -10.954 -12.319 -13.016 
7.000 -10.775 -12.167 -12.886 
7.500 -10.585 -12.018 -12.776 
8.000 -10.417 -11.888 -12.650 
8.500 -10.248 -11.762 -12.534 
9.000 -10.081 -11.629 -12.431 
9.500 -9.915 -11.496 -12.319 
10.000 -9.755 -11.379 -12.195 
10.500 -9.610 -11.265 -12.102 
11.000 -9.463 -11.143 -11.999 
11.500 -9.320 -11.025 -11.892 
12.000 -9.174 -10.918 -11.806 
12.500 -9.013 -10.799 -11.712 
13.000 -8.895 -10.697 -11.611 
13.500 -8.742 -10.574 -11.524 
14.000 -8.577 -10.463 -11.417 
14.500 -8.415 -10.323 -11.309 
15.000 -8.261 -10.168 -11.156 
