# t[days] ztfg ztfr ztfi 
0.500 -12.560 -13.231 -13.701 
1.000 -12.875 -13.590 -14.176 
1.500 -13.009 -13.839 -14.410 
2.000 -12.972 -13.893 -14.492 
2.500 -12.835 -13.861 -14.462 
3.000 -12.672 -13.765 -14.403 
3.500 -12.493 -13.642 -14.307 
4.000 -12.315 -13.519 -14.196 
4.500 -12.109 -13.380 -14.084 
5.000 -11.917 -13.239 -13.967 
5.500 -11.711 -13.094 -13.844 
6.000 -11.518 -12.941 -13.722 
6.500 -11.321 -12.792 -13.595 
7.000 -11.132 -12.666 -13.478 
7.500 -10.941 -12.532 -13.366 
8.000 -10.768 -12.379 -13.240 
8.500 -10.596 -12.249 -13.127 
9.000 -10.402 -12.115 -13.013 
9.500 -10.239 -11.987 -12.907 
10.000 -10.088 -11.857 -12.793 
10.500 -9.931 -11.718 -12.682 
11.000 -9.754 -11.597 -12.582 
11.500 -9.581 -11.476 -12.472 
12.000 -9.410 -11.367 -12.375 
12.500 -9.258 -11.251 -12.283 
13.000 -9.092 -11.112 -12.176 
13.500 -8.954 -10.998 -12.080 
14.000 -8.807 -10.862 -11.976 
14.500 -8.593 -10.695 -11.844 
15.000 -8.355 -10.521 -11.670 
