# t[days] ztfg ztfr ztfi 
0.500 -15.174 -15.430 -15.094 
1.000 -14.843 -15.461 -15.385 
1.500 -14.494 -15.204 -15.230 
2.000 -14.134 -14.897 -15.005 
2.500 -13.813 -14.610 -14.765 
3.000 -13.526 -14.364 -14.562 
3.500 -13.277 -14.135 -14.385 
4.000 -13.053 -13.941 -14.214 
4.500 -12.861 -13.763 -14.067 
5.000 -12.671 -13.593 -13.914 
5.500 -12.504 -13.443 -13.777 
6.000 -12.339 -13.291 -13.646 
6.500 -12.180 -13.154 -13.521 
7.000 -12.027 -13.022 -13.406 
7.500 -11.887 -12.900 -13.295 
8.000 -11.738 -12.783 -13.191 
8.500 -11.598 -12.662 -13.092 
9.000 -11.467 -12.549 -12.999 
9.500 -11.333 -12.441 -12.912 
10.000 -11.190 -12.339 -12.820 
10.500 -11.066 -12.237 -12.737 
11.000 -10.927 -12.133 -12.653 
11.500 -10.805 -12.040 -12.572 
12.000 -10.677 -11.940 -12.495 
12.500 -10.546 -11.846 -12.419 
13.000 -10.422 -11.747 -12.343 
13.500 -10.299 -11.654 -12.277 
14.000 -10.164 -11.559 -12.206 
14.500 -10.030 -11.459 -12.135 
15.000 -9.878 -11.300 -11.976 
