# t[days] ztfg ztfr ztfi 
0.500 -12.866 -13.587 -14.158 
1.000 -12.982 -13.766 -14.339 
1.500 -12.980 -13.833 -14.393 
2.000 -12.861 -13.770 -14.332 
2.500 -12.654 -13.644 -14.210 
3.000 -12.440 -13.480 -14.059 
3.500 -12.206 -13.312 -13.906 
4.000 -11.994 -13.130 -13.756 
4.500 -11.778 -12.968 -13.610 
5.000 -11.570 -12.789 -13.455 
5.500 -11.360 -12.635 -13.309 
6.000 -11.157 -12.481 -13.163 
6.500 -10.974 -12.332 -13.031 
7.000 -10.789 -12.177 -12.902 
7.500 -10.607 -12.029 -12.787 
8.000 -10.432 -11.905 -12.663 
8.500 -10.264 -11.771 -12.548 
9.000 -10.100 -11.639 -12.443 
9.500 -9.926 -11.503 -12.319 
10.000 -9.775 -11.386 -12.209 
10.500 -9.629 -11.273 -12.117 
11.000 -9.485 -11.151 -12.011 
11.500 -9.334 -11.036 -11.899 
12.000 -9.189 -10.920 -11.814 
12.500 -9.033 -10.817 -11.717 
13.000 -8.921 -10.699 -11.621 
13.500 -8.753 -10.587 -11.529 
14.000 -8.605 -10.462 -11.422 
14.500 -8.420 -10.332 -11.312 
15.000 -8.284 -10.182 -11.168 
