# t[days] ztfg ztfr ztfi 
0.500 -14.189 -15.302 -15.789 
1.000 -12.585 -14.055 -14.792 
1.500 -11.830 -13.348 -14.157 
2.000 -11.091 -12.721 -13.598 
2.500 -10.352 -12.128 -13.081 
3.000 -9.555 -11.542 -12.593 
3.500 -8.877 -10.954 -12.097 
4.000 -8.025 -10.396 -11.644 
4.500 -7.362 -9.861 -11.203 
5.000 -6.720 -9.325 -10.783 
5.500 -6.030 -8.866 -10.357 
6.000 -5.493 -8.386 -9.986 
6.500 -4.864 -7.919 -9.610 
7.000 -4.148 -7.430 -9.223 
7.500 -3.854 -7.064 -8.939 
8.000 -3.472 -6.658 -8.631 
8.500 -2.663 -6.303 -8.323 
9.000 -2.568 -5.990 -7.990 
9.500 -1.470 -5.636 -7.658 
10.000 -1.107 -5.181 -7.411 
10.500 0.378 -4.909 -7.205 
11.000 0.254 -4.612 -6.896 
11.500 -0.060 -4.243 -6.657 
12.000 0.069 -3.896 -6.250 
12.500 1.513 -3.354 -6.123 
13.000 -0.439 -3.299 -5.695 
13.500 1.657 -3.190 -5.847 
14.000 5.318 -2.803 -5.319 
14.500 1.922 -1.990 -5.029 
15.000 0.691 -1.910 -4.567 
