# t[days] ztfg ztfr ztfi 
0.500 -14.366 -15.221 -15.281 
1.000 -12.786 -13.922 -14.239 
1.500 -12.025 -13.208 -13.575 
2.000 -11.268 -12.604 -13.026 
2.500 -10.481 -12.004 -12.531 
3.000 -9.652 -11.397 -12.032 
3.500 -8.844 -10.779 -11.532 
4.000 -8.050 -10.170 -11.031 
4.500 -7.313 -9.594 -10.561 
5.000 -6.572 -9.019 -10.096 
5.500 -5.931 -8.502 -9.663 
6.000 -5.258 -7.954 -9.220 
6.500 -4.593 -7.506 -8.822 
7.000 -4.047 -7.022 -8.465 
7.500 -3.405 -6.581 -8.079 
8.000 -2.997 -6.186 -7.748 
8.500 -2.619 -5.774 -7.382 
9.000 -1.973 -5.317 -7.031 
9.500 -1.607 -5.014 -6.763 
10.000 -1.264 -4.657 -6.479 
10.500 -1.093 -4.278 -6.124 
11.000 -0.344 -3.870 -5.824 
11.500 -0.271 -3.532 -5.496 
12.000 1.174 -3.200 -5.272 
12.500 2.256 -2.965 -4.984 
13.000 2.051 -2.426 -4.678 
13.500 1.185 -2.465 -4.499 
14.000 3.350 -1.892 -4.182 
14.500 2.281 -1.870 -4.073 
15.000 2.341 -1.387 -3.610 
