# t[days] ztfg ztfr ztfi 
0.500 -14.717 -14.901 -14.309 
1.000 -14.860 -15.579 -15.478 
1.500 -14.731 -15.552 -15.599 
2.000 -14.493 -15.363 -15.499 
2.500 -14.245 -15.147 -15.352 
3.000 -14.005 -14.933 -15.184 
3.500 -13.782 -14.727 -15.012 
4.000 -13.581 -14.542 -14.851 
4.500 -13.391 -14.369 -14.706 
5.000 -13.213 -14.213 -14.572 
5.500 -13.058 -14.064 -14.447 
6.000 -12.902 -13.921 -14.322 
6.500 -12.744 -13.791 -14.198 
7.000 -12.605 -13.667 -14.088 
7.500 -12.466 -13.548 -13.983 
8.000 -12.323 -13.429 -13.877 
8.500 -12.197 -13.317 -13.773 
9.000 -12.067 -13.205 -13.676 
9.500 -11.931 -13.108 -13.586 
10.000 -11.804 -13.005 -13.489 
10.500 -11.673 -12.901 -13.400 
11.000 -11.555 -12.804 -13.316 
11.500 -11.429 -12.710 -13.239 
12.000 -11.305 -12.601 -13.147 
12.500 -11.166 -12.514 -13.066 
13.000 -11.053 -12.420 -12.983 
13.500 -10.924 -12.321 -12.900 
14.000 -10.811 -12.220 -12.818 
14.500 -10.657 -12.112 -12.723 
15.000 -10.502 -11.945 -12.547 
