# t[days] ztfg ztfr ztfi 
0.500 -13.952 -13.914 -13.965 
1.000 -14.013 -14.358 -14.446 
1.500 -13.957 -14.449 -14.619 
2.000 -13.838 -14.410 -14.625 
2.500 -13.666 -14.313 -14.559 
3.000 -13.493 -14.194 -14.466 
3.500 -13.308 -14.069 -14.352 
4.000 -13.120 -13.936 -14.243 
4.500 -12.948 -13.803 -14.136 
5.000 -12.772 -13.668 -14.004 
5.500 -12.600 -13.529 -13.898 
6.000 -12.428 -13.403 -13.777 
6.500 -12.264 -13.272 -13.668 
7.000 -12.116 -13.141 -13.550 
7.500 -11.977 -13.019 -13.451 
8.000 -11.812 -12.896 -13.346 
8.500 -11.681 -12.786 -13.250 
9.000 -11.546 -12.681 -13.170 
9.500 -11.418 -12.580 -13.089 
10.000 -11.291 -12.486 -13.022 
10.500 -11.176 -12.397 -12.950 
11.000 -11.055 -12.315 -12.903 
11.500 -10.950 -12.230 -12.838 
12.000 -10.838 -12.149 -12.765 
12.500 -10.733 -12.063 -12.703 
13.000 -10.622 -11.988 -12.642 
13.500 -10.517 -11.902 -12.579 
14.000 -10.402 -11.817 -12.514 
14.500 -10.289 -11.725 -12.436 
15.000 -10.095 -11.533 -12.262 
