# t[days] ztfg ztfr ztfi 
0.500 -15.696 -16.772 -16.926 
1.000 -14.099 -15.642 -16.278 
1.500 -13.405 -14.870 -15.573 
2.000 -12.758 -14.233 -14.967 
2.500 -12.075 -13.655 -14.415 
3.000 -11.366 -13.075 -13.927 
3.500 -10.629 -12.489 -13.441 
4.000 -9.863 -11.936 -12.961 
4.500 -9.221 -11.394 -12.512 
5.000 -8.497 -10.867 -12.096 
5.500 -7.869 -10.371 -11.706 
6.000 -7.289 -9.894 -11.313 
6.500 -6.648 -9.401 -10.956 
7.000 -6.160 -9.019 -10.585 
7.500 -5.503 -8.586 -10.245 
8.000 -5.053 -8.209 -9.901 
8.500 -4.472 -7.777 -9.595 
9.000 -4.310 -7.413 -9.314 
9.500 -3.639 -7.070 -8.988 
10.000 -2.886 -6.699 -8.636 
10.500 -2.315 -6.356 -8.339 
11.000 -2.611 -5.952 -8.113 
11.500 -1.693 -5.658 -7.790 
12.000 -1.572 -5.257 -7.575 
12.500 -1.699 -5.058 -7.241 
13.000 -0.857 -4.681 -7.030 
13.500 0.034 -4.191 -6.761 
14.000 1.083 -3.948 -6.460 
14.500 3.628 -3.749 -6.196 
15.000 -0.231 -3.473 -5.944 
