# t[days] ztfg ztfr ztfi 
0.500 -12.277 -12.954 -13.539 
1.000 -12.711 -13.395 -13.933 
1.500 -12.958 -13.633 -14.117 
2.000 -12.972 -13.706 -14.166 
2.500 -12.920 -13.676 -14.128 
3.000 -12.828 -13.602 -14.053 
3.500 -12.712 -13.507 -13.950 
4.000 -12.561 -13.395 -13.856 
4.500 -12.408 -13.290 -13.753 
5.000 -12.249 -13.173 -13.638 
5.500 -12.103 -13.049 -13.522 
6.000 -11.945 -12.927 -13.410 
6.500 -11.800 -12.793 -13.316 
7.000 -11.655 -12.688 -13.198 
7.500 -11.516 -12.569 -13.086 
8.000 -11.377 -12.460 -12.996 
8.500 -11.246 -12.354 -12.893 
9.000 -11.124 -12.249 -12.807 
9.500 -11.010 -12.160 -12.727 
10.000 -10.882 -12.070 -12.633 
10.500 -10.757 -11.960 -12.557 
11.000 -10.632 -11.869 -12.471 
11.500 -10.536 -11.777 -12.405 
12.000 -10.414 -11.684 -12.320 
12.500 -10.317 -11.610 -12.249 
13.000 -10.207 -11.520 -12.178 
13.500 -10.091 -11.436 -12.096 
14.000 -9.963 -11.342 -12.017 
14.500 -9.836 -11.223 -11.922 
15.000 -9.694 -11.087 -11.797 
