# t[days] ztfg ztfr ztfi 
0.500 -13.413 -14.166 -14.571 
1.000 -13.063 -13.912 -14.472 
1.500 -12.810 -13.811 -14.431 
2.000 -12.453 -13.621 -14.279 
2.500 -12.124 -13.391 -14.111 
3.000 -11.798 -13.147 -13.898 
3.500 -11.482 -12.913 -13.696 
4.000 -11.173 -12.697 -13.498 
4.500 -10.916 -12.484 -13.304 
5.000 -10.646 -12.258 -13.116 
5.500 -10.367 -12.059 -12.950 
6.000 -10.102 -11.877 -12.782 
6.500 -9.869 -11.686 -12.608 
7.000 -9.607 -11.494 -12.433 
7.500 -9.354 -11.285 -12.259 
8.000 -9.107 -11.119 -12.108 
8.500 -8.897 -10.931 -11.963 
9.000 -8.652 -10.737 -11.801 
9.500 -8.424 -10.543 -11.636 
10.000 -8.143 -10.380 -11.485 
10.500 -7.929 -10.176 -11.345 
11.000 -7.683 -10.005 -11.196 
11.500 -7.444 -9.841 -11.056 
12.000 -7.201 -9.661 -10.912 
12.500 -7.057 -9.507 -10.737 
13.000 -6.759 -9.339 -10.624 
13.500 -6.588 -9.147 -10.486 
14.000 -6.390 -8.979 -10.335 
14.500 -6.012 -8.794 -10.166 
15.000 -5.891 -8.601 -9.969 
