# t[days] ztfg ztfr ztfi 
0.500 -12.382 -12.935 -13.124 
1.000 -12.875 -13.563 -14.057 
1.500 -13.051 -13.831 -14.368 
2.000 -13.008 -13.884 -14.458 
2.500 -12.896 -13.859 -14.448 
3.000 -12.730 -13.783 -14.393 
3.500 -12.550 -13.660 -14.301 
4.000 -12.373 -13.555 -14.210 
4.500 -12.196 -13.410 -14.094 
5.000 -12.012 -13.276 -13.977 
5.500 -11.820 -13.146 -13.873 
6.000 -11.639 -13.005 -13.751 
6.500 -11.438 -12.877 -13.636 
7.000 -11.277 -12.736 -13.523 
7.500 -11.123 -12.607 -13.399 
8.000 -10.944 -12.482 -13.297 
8.500 -10.782 -12.349 -13.176 
9.000 -10.620 -12.225 -13.078 
9.500 -10.459 -12.093 -12.973 
10.000 -10.289 -11.984 -12.885 
10.500 -10.156 -11.853 -12.771 
11.000 -10.036 -11.735 -12.671 
11.500 -9.841 -11.633 -12.574 
12.000 -9.714 -11.504 -12.470 
12.500 -9.564 -11.406 -12.377 
13.000 -9.427 -11.287 -12.289 
13.500 -9.254 -11.182 -12.175 
14.000 -9.141 -11.043 -12.074 
14.500 -8.959 -10.892 -11.949 
15.000 -8.741 -10.697 -11.768 
