# t[days] ztfg ztfr ztfi 
0.500 -15.588 -16.125 -15.810 
1.000 -15.033 -16.089 -16.252 
1.500 -14.605 -15.743 -16.071 
2.000 -14.202 -15.362 -15.788 
2.500 -13.842 -15.009 -15.489 
3.000 -13.512 -14.701 -15.219 
3.500 -13.218 -14.418 -14.964 
4.000 -12.935 -14.162 -14.742 
4.500 -12.663 -13.923 -14.523 
5.000 -12.412 -13.705 -14.326 
5.500 -12.162 -13.480 -14.135 
6.000 -11.906 -13.278 -13.936 
6.500 -11.663 -13.078 -13.766 
7.000 -11.415 -12.866 -13.591 
7.500 -11.146 -12.685 -13.418 
8.000 -10.906 -12.481 -13.249 
8.500 -10.640 -12.298 -13.089 
9.000 -10.416 -12.102 -12.927 
9.500 -10.168 -11.922 -12.780 
10.000 -9.923 -11.721 -12.625 
10.500 -9.653 -11.552 -12.477 
11.000 -9.450 -11.378 -12.323 
11.500 -9.198 -11.184 -12.194 
12.000 -8.982 -11.015 -12.059 
12.500 -8.763 -10.841 -11.921 
13.000 -8.536 -10.679 -11.785 
13.500 -8.365 -10.516 -11.654 
14.000 -8.113 -10.333 -11.531 
14.500 -7.871 -10.172 -11.381 
15.000 -7.668 -9.975 -11.197 
