# t[days] ztfg ztfr ztfi 
0.500 -13.802 -14.745 -15.164 
1.000 -11.836 -13.261 -14.008 
1.500 -10.915 -12.405 -13.255 
2.000 -10.113 -11.671 -12.616 
2.500 -9.291 -11.034 -12.064 
3.000 -8.495 -10.394 -11.522 
3.500 -7.666 -9.787 -11.000 
4.000 -6.968 -9.196 -10.509 
4.500 -6.226 -8.596 -10.054 
5.000 -5.492 -8.106 -9.605 
5.500 -4.791 -7.583 -9.173 
6.000 -4.094 -7.059 -8.782 
6.500 -3.572 -6.641 -8.396 
7.000 -2.954 -6.185 -8.043 
7.500 -2.479 -5.820 -7.622 
8.000 -2.091 -5.454 -7.331 
8.500 -1.495 -4.963 -6.972 
9.000 -0.864 -4.566 -6.646 
9.500 -0.410 -4.195 -6.329 
10.000 -0.184 -3.756 -6.057 
10.500 -0.283 -3.416 -5.700 
11.000 0.431 -3.265 -5.413 
11.500 1.517 -2.641 -5.128 
12.000 1.997 -2.605 -4.831 
12.500 3.529 -2.065 -4.653 
13.000 2.107 -1.368 -4.407 
13.500 2.459 -1.519 -4.046 
14.000 3.005 -1.312 -3.695 
14.500 2.755 -1.297 -3.590 
15.000 nan -0.884 -3.387 
