# t[days] ztfg ztfr ztfi 
0.500 -14.235 -14.391 -14.097 
1.000 -13.590 -13.935 -13.721 
1.500 -13.090 -13.489 -13.342 
2.000 -12.715 -13.159 -13.066 
2.500 -12.415 -12.902 -12.839 
3.000 -12.171 -12.693 -12.666 
3.500 -11.960 -12.501 -12.505 
4.000 -11.763 -12.340 -12.355 
4.500 -11.586 -12.184 -12.218 
5.000 -11.415 -12.061 -12.110 
5.500 -11.261 -11.930 -12.021 
6.000 -11.108 -11.811 -11.916 
6.500 -10.965 -11.706 -11.816 
7.000 -10.818 -11.592 -11.717 
7.500 -10.673 -11.485 -11.635 
8.000 -10.541 -11.376 -11.552 
8.500 -10.396 -11.282 -11.476 
9.000 -10.253 -11.183 -11.399 
9.500 -10.126 -11.087 -11.330 
10.000 -9.994 -10.995 -11.257 
10.500 -9.856 -10.895 -11.184 
11.000 -9.721 -10.802 -11.106 
11.500 -9.586 -10.701 -11.031 
12.000 -9.451 -10.608 -10.951 
12.500 -9.321 -10.507 -10.868 
13.000 -9.195 -10.406 -10.787 
13.500 -9.054 -10.309 -10.714 
14.000 -8.928 -10.218 -10.630 
14.500 -8.795 -10.112 -10.554 
15.000 -8.638 -9.985 -10.405 
