# t[days] ztfg ztfr ztfi 
0.500 -14.799 -15.744 -16.014 
1.000 -13.064 -14.636 -15.425 
1.500 -12.332 -13.961 -14.908 
2.000 -11.604 -13.350 -14.404 
2.500 -10.912 -12.772 -13.928 
3.000 -10.189 -12.198 -13.460 
3.500 -9.462 -11.663 -13.032 
4.000 -8.813 -11.115 -12.591 
4.500 -8.070 -10.630 -12.184 
5.000 -7.529 -10.113 -11.743 
5.500 -6.853 -9.668 -11.375 
6.000 -6.262 -9.170 -11.035 
6.500 -5.699 -8.733 -10.623 
7.000 -5.287 -8.334 -10.300 
7.500 -4.774 -7.907 -9.989 
8.000 -4.069 -7.582 -9.621 
8.500 -3.826 -7.228 -9.316 
9.000 -3.212 -6.787 -9.026 
9.500 -2.788 -6.449 -8.764 
10.000 -2.661 -6.092 -8.424 
10.500 -2.002 -5.661 -8.233 
11.000 -0.481 -5.481 -7.908 
11.500 0.068 -5.173 -7.602 
12.000 -1.134 -4.420 -7.338 
12.500 -0.796 -4.500 -7.093 
13.000 -1.190 -3.989 -6.795 
13.500 nan -3.978 -6.560 
14.000 0.225 -3.570 -6.264 
14.500 1.498 -3.554 -6.187 
15.000 3.206 -2.502 -5.781 
