# t[days] ztfg ztfr ztfi 
0.500 -13.551 -14.283 -14.688 
1.000 -13.079 -13.971 -14.497 
1.500 -12.791 -13.835 -14.431 
2.000 -12.458 -13.601 -14.267 
2.500 -12.113 -13.344 -14.066 
3.000 -11.774 -13.112 -13.854 
3.500 -11.472 -12.891 -13.634 
4.000 -11.163 -12.656 -13.431 
4.500 -10.883 -12.427 -13.235 
5.000 -10.601 -12.216 -13.049 
5.500 -10.350 -12.013 -12.863 
6.000 -10.080 -11.805 -12.695 
6.500 -9.844 -11.623 -12.530 
7.000 -9.573 -11.431 -12.359 
7.500 -9.324 -11.233 -12.189 
8.000 -9.077 -11.044 -12.033 
8.500 -8.882 -10.870 -11.867 
9.000 -8.602 -10.680 -11.711 
9.500 -8.355 -10.480 -11.555 
10.000 -8.172 -10.299 -11.408 
10.500 -7.914 -10.134 -11.268 
11.000 -7.671 -9.920 -11.112 
11.500 -7.401 -9.762 -10.975 
12.000 -7.133 -9.611 -10.793 
12.500 -6.951 -9.418 -10.673 
13.000 -6.671 -9.248 -10.531 
13.500 -6.513 -9.063 -10.396 
14.000 -6.313 -8.909 -10.243 
14.500 -6.091 -8.708 -10.071 
15.000 -5.815 -8.515 -9.883 
