# t[days] ztfg ztfr ztfi 
0.500 -14.714 -15.350 -15.326 
1.000 -14.153 -15.223 -15.495 
1.500 -13.777 -14.886 -15.283 
2.000 -13.413 -14.559 -14.989 
2.500 -13.080 -14.248 -14.718 
3.000 -12.772 -13.954 -14.448 
3.500 -12.482 -13.693 -14.209 
4.000 -12.202 -13.451 -13.979 
4.500 -11.934 -13.230 -13.768 
5.000 -11.691 -13.018 -13.581 
5.500 -11.429 -12.812 -13.395 
6.000 -11.177 -12.609 -13.201 
6.500 -10.909 -12.410 -13.036 
7.000 -10.664 -12.218 -12.871 
7.500 -10.410 -12.009 -12.707 
8.000 -10.147 -11.822 -12.536 
8.500 -9.885 -11.636 -12.370 
9.000 -9.641 -11.437 -12.217 
9.500 -9.397 -11.248 -12.042 
10.000 -9.176 -11.043 -11.895 
10.500 -8.901 -10.857 -11.738 
11.000 -8.662 -10.682 -11.584 
11.500 -8.428 -10.489 -11.449 
12.000 -8.144 -10.326 -11.297 
12.500 -7.931 -10.137 -11.165 
13.000 -7.754 -9.977 -11.026 
13.500 -7.507 -9.782 -10.865 
14.000 -7.327 -9.632 -10.718 
14.500 -7.063 -9.451 -10.581 
15.000 -6.788 -9.250 -10.402 
