# t[days] ztfg ztfr ztfi 
0.500 -13.486 -14.055 -14.298 
1.000 -13.450 -14.171 -14.585 
1.500 -13.375 -14.181 -14.658 
2.000 -13.186 -14.093 -14.588 
2.500 -13.004 -13.949 -14.487 
3.000 -12.770 -13.790 -14.357 
3.500 -12.537 -13.629 -14.221 
4.000 -12.314 -13.449 -14.072 
4.500 -12.107 -13.283 -13.916 
5.000 -11.894 -13.124 -13.772 
5.500 -11.691 -12.939 -13.628 
6.000 -11.485 -12.784 -13.493 
6.500 -11.297 -12.641 -13.358 
7.000 -11.117 -12.493 -13.221 
7.500 -10.927 -12.349 -13.087 
8.000 -10.770 -12.199 -12.973 
8.500 -10.614 -12.068 -12.850 
9.000 -10.429 -11.925 -12.734 
9.500 -10.276 -11.804 -12.617 
10.000 -10.106 -11.668 -12.509 
10.500 -9.960 -11.545 -12.386 
11.000 -9.805 -11.425 -12.308 
11.500 -9.663 -11.311 -12.201 
12.000 -9.521 -11.195 -12.100 
12.500 -9.385 -11.078 -12.010 
13.000 -9.243 -10.955 -11.908 
13.500 -9.105 -10.851 -11.805 
14.000 -8.942 -10.722 -11.720 
14.500 -8.785 -10.612 -11.587 
15.000 -8.619 -10.423 -11.450 
