# t[days] ztfg ztfr ztfi 
0.500 -13.362 -14.525 -15.302 
1.000 -11.584 -13.251 -14.282 
1.500 -10.552 -12.486 -13.656 
2.000 -9.581 -11.795 -13.041 
2.500 -8.720 -11.117 -12.486 
3.000 -7.845 -10.473 -11.934 
3.500 -7.183 -9.854 -11.447 
4.000 -6.420 -9.337 -10.976 
4.500 -5.784 -8.775 -10.524 
5.000 -5.070 -8.271 -10.112 
5.500 -4.455 -7.800 -9.731 
6.000 -3.913 -7.336 -9.360 
6.500 -3.419 -6.938 -8.948 
7.000 -2.800 -6.491 -8.596 
7.500 -2.296 -6.064 -8.306 
8.000 -2.091 -5.719 -7.943 
8.500 -0.529 -5.405 -7.657 
9.000 -0.605 -5.011 -7.262 
9.500 -0.753 -4.595 -7.030 
10.000 6.094 -4.259 -6.749 
10.500 -0.324 -3.962 -6.467 
11.000 0.548 -3.533 -6.162 
11.500 1.253 -3.310 -5.851 
12.000 nan -2.904 -5.601 
12.500 nan -2.612 -5.406 
13.000 3.289 -2.326 -5.130 
13.500 2.567 -2.124 -4.986 
14.000 7.480 -1.844 -4.599 
14.500 nan -1.180 -4.520 
15.000 nan -0.569 -4.131 
